3,bedok close,1.326289,103.949658,1,6,64,160919,9
15,bedok rise,1.3263497,103.94844,1,6,64,160919,9
1,bedok road,1.3265276,103.9512545,1,6,64,160919,9
11,bedok terrace,1.3254162,103.9479906,1,6,64,160919,9
1,bedok ria crescent,1.3264972,103.9534618,1,6,64,160919,9
1,bedok ria place,1.3273104,103.9513877,1,6,64,160919,9
2,bedok ria crescent (stratford court),1.32824,103.9516529,1,6,64,160919,9
2,bedok south avenue 3 (bedok court),1.321891,103.945169,1,6,64,160919,9
1,bedok south avenue 3 (block 168),1.3200627,103.9445717,1,6,64,160919,9
1,bedok south road (block 172),1.3205801,103.9447042,1,6,64,160919,9
3,jalan langgar bedok,1.325773,103.950017,1,6,64,160919,9
1,jalan limau bali,1.323531,103.948189,1,6,64,160919,9
3,jalan limau kasturi,1.324314,103.9457148,1,6,64,160919,9
5,jalan limau manis,1.3241112,103.9480038,1,6,64,160919,9
1,jalan limau nipis,1.3250155,103.9486971,1,6,64,160919,9
7,jalan limau purut,1.3235044,103.9482431,1,6,64,160919,9
1,limau garden,1.3223613,103.9491761,1,6,64,160919,9
3,limau rise,1.3240655,103.9496037,1,6,64,160919,9
2,limau terrace,1.3239191,103.9503292,1,6,64,160919,9
2,yishun avenue 4 (block 650),1.4230093,103.8391504,2,18,50,160919,9
1,yishun avenue 4 (block 651),1.4235519,103.8394133,2,18,50,160919,9
1,yishun avenue 4 (block 653),1.4231802,103.8396304,2,18,50,160919,9
1,yishun avenue 4 (block 656),1.4224145,103.8389521,2,18,50,160919,9
3,yishun avenue 4 (block 657),1.4223711,103.8395109,2,18,50,160919,9
17,yishun avenue 4 (block 658),1.4219035,103.8394515,2,18,50,160919,9
1,yishun avenue 4 (block 659),1.421552,103.8393064,2,18,50,160919,9
3,yishun avenue 4 (block 660),1.4217541,103.8399255,2,18,50,160919,9
1,yishun avenue 4 (block 661),1.4222734,103.8406935,2,18,50,160919,9
1,yishun avenue 4 (block 663a),1.420191,103.839682,2,18,50,160919,9
3,yishun street 61 (block 602),1.4224325,103.8363246,2,18,50,160919,9
1,yishun street 61 (block 603),1.4220655,103.8355729,2,18,50,160919,9
3,yishun street 61 (block 604),1.4217821,103.8354365,2,18,50,160919,9
1,yishun street 61 (block 611),1.420179,103.83599,2,18,50,160919,9
3,yishun street 61 (block 639),1.4205919,103.8383027,2,18,50,160919,9
1,yishun street 61 (block 640),1.421111,103.8386809,2,18,50,160919,9
1,yishun street 61 (block 643),1.421368,103.837318,2,18,50,160919,9
1,yishun street 61 (block 644),1.4217481,103.8373835,2,18,50,160919,9
3,yishun street 61 (block 645),1.4219296,103.8381954,2,18,50,160919,9
2,yishun street 61 (block 646),1.4221191,103.8376274,2,18,50,160919,9
1,fernwood terrace (fernwood towers),1.309614,103.924914,3,6,38,160919,9
24,jalan sempadan (villa marina),1.310747,103.927427,3,6,38,160919,9
1,jalan sempadan,1.3118753,103.9274343,3,6,38,160919,9
1,kee sun avenue,1.3107555,103.9287735,3,6,38,160919,9
4,siglap road,1.313587,103.923105,3,6,38,160919,9
2,tay lian teck drive,1.3119905,103.9291051,3,6,38,160919,9
1,upper east coast road (chiang's court),1.3129176,103.9288547,3,6,38,160919,9
4,upper east coast road,1.314864,103.940245,3,6,38,160919,9
1,cashew road (cashew heights),1.3716323,103.7674843,4,2,21,160919,9
3,gangsa road (block 154),1.37489,103.765038,4,2,21,160919,9
5,gangsa road (block 163),1.3763142,103.7645327,4,2,21,160919,9
2,gangsa road (block 165),1.3769395,103.7650114,4,2,21,160919,9
2,petir road (block 168),1.3776992,103.7645097,4,2,21,160919,9
7,petir road (maysprings),1.377381,103.763305,4,2,21,160919,9
1,upper bukit timah road (the linear),1.375224,103.762873,4,2,21,160919,9
8,joo chiat place,1.3143852,103.9068191,5,6,20,160919,9
1,joo chiat place (the glacier),1.314319,103.907121,5,6,20,160919,9
2,lorong bandang,1.3142578,103.9092953,5,6,20,160919,9
3,lorong h telok kurau,1.3159895,103.9092854,5,6,20,160919,9
6,lorong j telok kurau,1.3140902,103.910914,5,6,20,160919,9
1,balam road (block 31),1.3297418,103.8858016,6,3,15,160919,9
1,balam road (block 32),1.3294404,103.8865668,6,3,15,160919,9
1,circuit road (block 35),1.329166,103.886,6,3,15,160919,9
1,circuit road (block 37),1.3283032,103.8870762,6,3,15,160919,9
1,circuit road (block 40),1.3276793,103.8860794,6,3,15,160919,9
1,circuit road (block 43),1.326554,103.8855316,6,3,15,160919,9
1,circuit road (block 45),1.326496,103.8858817,6,3,15,160919,9
1,circuit road (block 46),1.326278,103.8858593,6,3,15,160919,9
1,circuit road (block 59),1.3253715,103.8872798,6,3,15,160919,9
2,circuit road (block 64),1.326993,103.887178,6,3,15,160919,9
1,circuit road (block 67),1.325816,103.887931,6,3,15,160919,9
2,circuit road (block 69),1.3250459,103.8874078,6,3,15,160919,9
1,pipit road (block 56),1.3241338,103.888462,6,3,15,160919,9
1,clementi avenue 2 (block 333),1.3151354,103.7674456,7,2,14,160919,9
3,clementi avenue 2 (block 334),1.3151225,103.7683781,7,2,14,160919,9
1,clementi avenue 5 (block 322),1.3161457,103.7663251,7,2,14,160919,9
9,clementi avenue 5 (block 323),1.3158285,103.7670795,7,2,14,160919,9
3,corporation drive (block 351),1.339002,103.71993,8,3,14,160919,9
2,corporation walk,1.339475,103.7182739,8,3,14,160919,9
1,kang ching road (block 339b),1.3382096,103.7212619,8,3,14,160919,9
1,kang ching road (block 346),1.340296,103.720809,8,3,14,160919,9
4,kang ching road (block 347),1.340313,103.719949,8,3,14,160919,9
1,kang ching road (block 348),1.3399467,103.7200696,8,3,14,160919,9
1,kang ching road (block 352),1.3394,103.7201965,8,3,14,160919,9
1,kang ching road (block 355),1.3390193,103.7210517,8,3,14,160919,9
3,tampines street 22 (block 283),1.3487115,103.9529248,9,2,13,160919,9
1,tampines street 22 (block 284),1.3491244,103.9525914,9,2,13,160919,9
5,tampines street 22 (block 285),1.3498571,103.952782,9,2,13,160919,9
1,tampines street 22 (block 286),1.3495541,103.9529071,9,2,13,160919,9
1,tampines street 22 (block 293),1.3504442,103.954916,9,2,13,160919,9
2,tampines street 22 (block 299b),1.349515,103.954147,9,2,13,160919,9
2,lorong 14 geylang (wing fong court),1.3113237,103.8793207,10,2,11,160919,9
3,lorong 14 geylang (wing fong mansions),1.310337,103.8792887,10,2,11,160919,9
4,lorong 16 geylang,1.310902,103.8799478,10,2,11,160919,9
1,lorong 20 geylang,1.3111948,103.8813428,10,2,11,160919,9
1,westerhout road,1.3110784,103.8807364,10,2,11,160919,9
3,bedok south avenue 2 (block 9),1.323113,103.936623,11,4,7,160919,9
2,bedok south avenue 2 (block 10d),1.3217908,103.93649,11,4,7,160919,9
1,bedok south avenue 2 (block 10f),1.3221624,103.9370039,11,4,7,160919,9
1,bedok south avenue 2 (block 14),1.321169,103.936211,11,4,7,160919,9
4,petir road (block 203),1.373184,103.775503,12,3,6,160919,9
2,petir road (block 212),1.374477,103.775674,12,3,6,160919,9
5,saint patrick's road (grand duchess at saint patrick's),1.307405,103.916073,13,2,6,160919,9
1,saint patrick's road (saint patrick's residences),1.308322,103.914402,13,2,6,160919,9
2,hougang avenue 6 (block 422),1.3745006,103.8939571,14,2,5,160919,9
1,hougang avenue 8 (block 417),1.376436,103.894771,14,2,5,160919,9
1,hougang avenue 8 (block 419),1.376176,103.894785,14,2,5,160919,9
1,hougang avenue 10 (block 411),1.374063,103.89518,14,2,5,160919,9
1,jalan teck whye (block 152),1.3789749,103.7580744,15,5,5,160919,9
1,jalan teck whye (block 157),1.3793801,103.7567831,15,5,5,160919,9
2,jalan teck whye (block 158),1.3798578,103.7571124,15,5,5,160919,9
1,jalan teck whye (block 163),1.3810326,103.7569663,15,5,5,160919,9
2,chestnut avenue,1.370817,103.77682,16,2,4,160919,9
1,chestnut avenue (tree house),1.369888,103.776106,16,2,4,160919,9
1,petir road (foresque residences),1.369446,103.776463,16,2,4,160919,9
4,jalan redop,1.38541,103.870633,17,4,4,160919,9
4,kensington park drive (kensington park condominium),1.366725,103.868676,18,3,4,160919,9
1,bedok north street 3 (block 539),1.3321325,103.9257762,19,2,3,160919,9
1,bedok north street 3 (block 542),1.3306854,103.92283,19,2,3,160919,9
1,bedok north street 3 (block 544),1.3306136,103.9242033,19,2,3,160919,9
1,bedok reservoir road (block 122),1.3320656,103.9105598,20,1,3,160919,9
1,bedok reservoir road (block 609),1.3318329,103.9131117,20,1,3,160919,9
1,jalan damai (block 671),1.332457,103.908765,20,1,3,160919,9
1,choa chu kang street 51 (block 501),1.389457,103.743051,21,1,3,160919,9
1,choa chu kang street 51 (block 514),1.390267,103.743047,21,1,3,160919,9
1,choa chu kang street 51 (block 515),1.3902239,103.7434959,21,1,3,160919,9
1,elite park avenue,1.315058,103.9242979,22,3,3,160919,9
2,lorong siglap,1.3155025,103.9237548,22,3,3,160919,9
3,fernvale close,1.3943661,103.8800034,23,1,3,160919,9
1,geylang road,1.313431,103.883767,24,2,3,160919,9
1,lorong 33 geylang (delight court),1.315022,103.887891,24,2,3,160919,9
1,lorong 35 geylang (regal 35),1.3154107,103.8884196,24,2,3,160919,9
3,pasir ris street 72 (whitewater),1.380042,103.935474,25,3,3,160919,9
3,rifle range road,1.3537247,103.7924374,26,2,3,160919,9
1,tampines street 91 (block 912),1.3493665,103.9392234,27,3,3,160919,9
1,tampines street 91 (block 921),1.348084,103.940804,27,3,3,160919,9
1,tampines street 91 (block 924),1.3467197,103.9407503,27,3,3,160919,9
1,balestier road,1.3234575,103.8521005,28,2,2,160919,9
1,ava road (ava towers),1.322183,103.851834,28,2,2,160919,9
1,bedok north avenue 2 (block 410),1.3279273,103.9318189,29,1,2,160919,9
1,bedok north avenue 2 (block 417),1.3276406,103.9304201,29,1,2,160919,9
1,bedok north avenue 2 (block 512),1.3333306,103.9291264,30,1,2,160919,9
1,bedok north street 3 (block 530),1.3338021,103.9269348,30,1,2,160919,9
1,bedok north road (block 112),1.3310581,103.9355116,31,2,2,160919,9
1,bedok north street 2 (block 113),1.3303452,103.9350719,31,2,2,160919,9
1,flora road (edelweiss park condominium),1.356291,103.968005,32,1,2,160919,9
1,mariam way (ballota park condominium),1.358883,103.968655,32,1,2,160919,9
1,geylang east avenue 1 (central grove),1.313642,103.7853219,33,1,2,160919,9
1,lorong 27a geylang (sims green),1.314382,103.884621,33,1,2,160919,9
1,hougang avenue 5 (block 306),1.367205,103.895251,34,2,2,160919,9
1,hougang avenue 5 (block 308),1.36678,103.895678,34,2,2,160919,9
1,jalan bukit merah (block 117),1.2818011,103.8267901,35,1,2,160919,9
1,kim tian road (block 119b),1.2811407,103.827413,35,1,2,160919,9
1,jalan daud (windy heights),1.326837,103.910250,36,2,2,160919,9
1,lengkong tiga (block 107),1.3249571,103.9101673,36,2,2,160919,9
1,lorong j telok kurau (canary ville),1.314765,103.914407,37,2,2,160919,9
1,lorong k telok kurau (gold palm mansions),1.3141498,103.9151063,37,2,2,160919,9
1,pending road (block 221),1.3753836,103.7734119,38,1,2,160919,9
1,petir road (block 218),1.374505,103.773478,38,1,2,160919,9
1,serangoon avenue 2 (block 232a),1.35434,103.868404,39,1,2,160919,9
1,serangoon avenue 2 (block 307),1.3544957,103.867226,39,1,2,160919,9
1,upper aljunied lane (block 3),1.3344231,103.8797429,40,2,2,160919,9
1,upper aljunied lane (block 5),1.3341284,103.8795398,40,2,2,160919,9
