4,tampines street 11 (block 101),1.3472986,103.9452932,1,1,21,170220,2
4,tampines street 11 (block 102),1.346834,103.945761,1,1,21,170220,2
2,tampines street 11 (block 103),1.3476305,103.9461075,1,1,21,170220,2
5,tampines street 11 (block 104),1.347294,103.946427,1,1,21,170220,2
2,tampines street 11 (block 107),1.348365,103.948013,1,1,21,170220,2
1,tampines street 11 (block 113),1.346586,103.946355,1,1,21,170220,2
1,tampines street 11 (block 138),1.345799,103.945616,1,1,21,170220,2
1,tampines street 11 (block 139),1.346408,103.9444735,1,1,21,170220,2
1,tampines street 11 (tampines court),1.3462328,103.9495145,1,1,21,170220,2
2,jalan kemaman,1.3275768,103.8513198,2,1,3,170220,2
1,jalan kemaman (kemaman point),1.3265405,103.8508373,2,1,3,170220,2
1,tampines street 41 (block 421),1.35754,103.947546,3,1,3,170220,2
1,tampines street 41 (block 423),1.357129,103.947519,3,1,3,170220,2
1,tampines street 41 (block 424),1.357438,103.948133,3,1,3,170220,2
1,bedok reservoir road (block 121),1.33125,103.909938,4,1,2,170220,2
1,bedok reservoir road (block 133),1.332419,103.911764,4,1,2,170220,2
1,choa chu kang street 62 (block 607),1.399025,103.744255,5,1,2,170220,2
1,choa chu kang street 62 (block 615),1.400859,103.744837,5,1,2,170220,2
1,dakota crescent (block 60),1.30745,103.8889584,6,1,2,170220,2
1,old airport road (block 99),1.308567,103.887961,6,1,2,170220,2
1,jalan taman,1.3260605,103.8647912,7,2,2,170220,2
1,saint michael's road (sunville),1.3263869,103.8635173,7,2,2,170220,2
2,old choa chu kang road,1.3717863,103.7053211,8,2,2,170220,2
1,yishun ring road (block 110),1.4335431,103.8291301,9,1,2,170220,2
1,yishun ring road (block 112),1.434258,103.828858,9,1,2,170220,2
