1,jalan damai (block 665),1.334135,103.908097,1,8,14,181029,10
1,jalan tenaga (block 645),1.331614,103.906714,1,8,14,181029,10
1,jalan tenaga (block 650),1.331921,103.907577,1,8,14,181029,10
2,jalan tenaga (block 656),1.333828,103.907559,1,8,14,181029,10
2,jalan tenaga (block 657),1.3339638,103.9072395,1,8,14,181029,10
7,jalan tenaga (block 658),1.3336931,103.9064031,1,8,14,181029,10
1,ang mo kio avenue 2,1.372733,103.8331724,2,4,9,181029,10
4,jalan gelenggang,1.374266,103.830300,2,4,9,181029,10
1,jalan kuras,1.374831,103.829520,2,4,9,181029,10
1,jalan tarum,1.3738826,103.8315829,2,4,9,181029,10
1,sembawang hills drive,1.3759482,103.8304284,2,4,9,181029,10
1,thomson walk,1.3765497,103.8326817,2,4,9,181029,10
1,woodlands circle (block 730),1.4425118,103.7978422,3,8,9,181029,10
1,woodlands circle (block 731),1.4428789,103.7976731,3,8,9,181029,10
5,woodlands circle (block 733),1.4436659,103.79892,3,8,9,181029,10
1,woodlands circle (block 738),1.444239,103.797443,3,8,9,181029,10
1,woodlands drive 70 (block 714),1.441767,103.798547,3,8,9,181029,10
1,woodlands crescent (block 787b),1.444328,103.801068,4,6,8,181029,10
4,woodlands crescent (block 787c),1.444864,103.801012,4,6,8,181029,10
2,woodlands crescent (block 787d),1.445455,103.801610,4,6,8,181029,10
1,woodlands crescent (block 787e),1.444843,103.802290,4,6,8,181029,10
1,pasir ris street 51 (block 551),1.3676397,103.9529997,5,2,4,181029,10
2,pasir ris street 51 (block 552),1.367656,103.952693,5,2,4,181029,10
1,pasir ris street 51 (block 556),1.367546,103.952060,5,2,4,181029,10
1,holland hill (parvis),1.310196,103.800207,6,3,3,181029,10
1,jalan hitam manis,1.3085269,103.7982957,6,3,3,181029,10
1,jalan kelabu asap,1.3107251,103.7977758,6,3,3,181029,10
2,macpherson road,1.331082,103.8785853,7,2,3,181029,10
1,siang kuang avenue,1.3301406,103.873489,7,2,3,181029,10
1,amber road (the sea view),1.301585,103.901301,8,2,2,181029,10
1,amber road (the shore residences),1.302860,103.901432,8,2,2,181029,10
2,seletar north link,1.4254334,103.8828069,9,2,2,181029,10
1,yishun ring road,1.4262107,103.8321623,10,2,2,181029,10
1,yishun ring road (block 794),1.420062,103.83206,10,2,2,181029,10
