52,pasir ris grove,1.3716863,103.9448078,1,1,73,151123,11
12,elias green (elias green),1.371419,103.942813,1,1,73,151123,11
4,pasir ris grove (livia),1.3725617,103.9434558,1,1,73,151123,11
5,pasir ris grove (nv residences),1.371843,103.944060,1,1,73,151123,11
23,tampines avenue 4,1.3516199,103.9412328,2,17,31,151123,11
1,tampines avenue 4 (block 805),1.3461174,103.9374268,2,17,31,151123,11
1,tampines avenue 4 (block 808),1.346494,103.93595,2,17,31,151123,11
1,tampines avenue 4 (block 812),1.3469652,103.9373644,2,17,31,151123,11
1,tampines avenue 4 (block 814),1.3471184,103.9381992,2,17,31,151123,11
2,tampines street 81 (block 819),1.3483431,103.9368509,2,17,31,151123,11
1,tampines street 91 (block 932),1.345581,103.939386,2,17,31,151123,11
1,tampines street 91 (block 933),1.3453536,103.9391158,2,17,31,151123,11
4,joo avenue,1.3152359,103.8553245,3,4,29,151123,11
1,oxford road (kentish lodge),1.316005,103.852912,3,4,29,151123,11
2,race course road (block 682),1.314318,103.855746,3,4,29,151123,11
1,rangoon road (block 677),1.3124979,103.8549934,3,4,29,151123,11
1,rangoon lane,1.316483,103.853676,3,4,29,151123,11
1,rangoon road,1.314958,103.853737,3,4,29,151123,11
2,serangoon road,1.3161701,103.8588401,3,4,29,151123,11
13,sing avenue,1.3151066,103.8540976,3,4,29,151123,11
2,sing joo walk,1.314940,103.854989,3,4,29,151123,11
1,starlight road,1.3140127,103.8535905,3,4,29,151123,11
1,tessensohn road (block 683),1.314521,103.855865,3,4,29,151123,11
1,pasir ris street 11 (block 110),1.368735,103.956282,4,12,29,151123,11
1,pasir ris street 11 (block 119),1.3675237,103.9547238,4,12,29,151123,11
1,pasir ris street 11 (block 122),1.366574,103.954289,4,12,29,151123,11
2,pasir ris street 11 (block 126),1.365553,103.955149,4,12,29,151123,11
12,pasir ris street 11 (block 129),1.3666807,103.9556134,4,12,29,151123,11
4,pasir ris street 11 (block 132),1.3660792,103.9562046,4,12,29,151123,11
2,pasir ris street 11 (block 133),1.3656131,103.9561225,4,12,29,151123,11
3,pasir ris street 11 (block 134),1.365098,103.9563472,4,12,29,151123,11
3,pasir ris street 12 (block 108),1.3675055,103.9570939,4,12,29,151123,11
1,eastwood green,1.3228287,103.9561278,5,3,20,151123,11
1,eastwood road,1.3213954,103.9560475,5,3,20,151123,11
7,eastwood terrace,1.3218125,103.956911,5,3,20,151123,11
5,eastwood walk,1.3224981,103.9567406,5,3,20,151123,11
4,eastwood way,1.3227847,103.9574549,5,3,20,151123,11
1,eastwood road (fairmount condominium),1.321094,103.956208,5,3,20,151123,11
1,eastwood road (laguna 88),1.322115,103.958508,5,3,20,151123,11
5,kovan rise,1.361967,103.885004,6,3,14,151123,11
