16,bowmont gardens,1.31433,103.9200577,1,2,73,160411,4
1,burnfoot terrace,1.3125262,103.9220962,1,2,73,160411,4
2,carlton avenue,1.3162154,103.9206249,1,2,73,160411,4
2,cheviot hill,1.3162271,103.9213051,1,2,73,160411,4
1,dryburgh avenue,1.3164158,103.9212303,1,2,73,160411,4
5,dunbar walk,1.312611,103.9166789,1,2,73,160411,4
2,ettrick terrace,1.3130306,103.9217973,1,2,73,160411,4
6,frankel avenue,1.31656,103.9178494,1,2,73,160411,4
1,greenfield drive,1.313106,103.91784,1,2,73,160411,4
16,jedburgh gardens,1.314281,103.920697,1,2,73,160411,4
1,la salle street,1.3188593,103.9192756,1,2,73,160411,4
3,siglap bank,1.3180259,103.9206618,1,2,73,160411,4
3,siglap drive,1.316548,103.920496,1,2,73,160411,4
1,siglap plain,1.3180708,103.9162044,1,2,73,160411,4
4,siglap rise,1.317759,103.920283,1,2,73,160411,4
2,siglap walk,1.317491,103.919961,1,2,73,160411,4
6,wilton gardens,1.314051,103.92018,1,2,73,160411,4
1,yarrow gardens,1.3152788,103.9218985,1,2,73,160411,4
11,elias road,1.3774909,103.9414184,2,24,73,160411,4
1,elias road (block 601),1.3778191,103.9434886,2,24,73,160411,4
1,elias road (block 605),1.3769132,103.9428421,2,24,73,160411,4
1,elias road (block 609),1.3757056,103.9426664,2,24,73,160411,4
1,elias road (block 611),1.375139,103.9422712,2,24,73,160411,4
1,elias road (block 615),1.3764568,103.9416595,2,24,73,160411,4
2,elias road (oasis @ elias),1.377269,103.941453,2,24,73,160411,4
1,pasir ris drive 3 (block 626),1.3798133,103.9409349,2,24,73,160411,4
1,pasir ris avenue,1.382177,103.9450927,2,24,73,160411,4
9,pasir ris heights,1.3821712,103.9416833,2,24,73,160411,4
1,pasir ris terrace,1.381941,103.9443852,2,24,73,160411,4
10,pasir ris view,1.3797022,103.9448275,2,24,73,160411,4
4,riverina crescent,1.379723,103.9455269,2,24,73,160411,4
19,riverina view,1.3788938,103.9450076,2,24,73,160411,4
10,riverina walk,1.3788016,103.9440555,2,24,73,160411,4
1,geylang bahru (block 56),1.3229581,103.8698961,3,8,65,160411,4
5,geylang bahru (block 57),1.3231293,103.8686562,3,8,65,160411,4
1,geylang bahru (block 59a),1.3229578,103.8698962,3,8,65,160411,4
7,geylang bahru (block 59b),1.3222207,103.8682738,3,8,65,160411,4
3,geylang bahru (block 59c),1.320756,103.8685485,3,8,65,160411,4
1,geylang bahru (block 60),1.322875,103.869208,3,8,65,160411,4
8,geylang bahru (block 62),1.3229577,103.8698961,3,8,65,160411,4
7,geylang bahru (block 68),1.322370,103.870067,3,8,65,160411,4
1,geylang bahru (block 72),1.3219939,103.870953,3,8,65,160411,4
5,geylang bahru (block 73),1.322632,103.870598,3,8,65,160411,4
3,geylang bahru (block 95),1.322709,103.870818,3,8,65,160411,4
1,geylang bahru (block 97),1.323741,103.87015,3,8,65,160411,4
6,kallang bahru (block 63),1.321223,103.868479,3,8,65,160411,4
9,kallang bahru (block 64),1.320510,103.868445,3,8,65,160411,4
4,kallang bahru (block 65),1.3199066,103.8687613,3,8,65,160411,4
2,kallang bahru (block 66),1.320633,103.869793,3,8,65,160411,4
1,kallang bahru (block 67),1.3215615,103.8693179,3,8,65,160411,4
2,tampines central 1 (block 503),1.3553951,103.9447319,4,9,53,160411,4
1,tampines street 41 (block 402),1.357338,103.945461,4,9,53,160411,4
1,tampines street 41 (block 403),1.357528,103.94489,4,9,53,160411,4
4,tampines street 41 (block 404),1.358087,103.944404,4,9,53,160411,4
3,tampines street 41 (block 406),1.35786,103.945655,4,9,53,160411,4
2,tampines street 41 (block 409),1.3591,103.945112,4,9,53,160411,4
2,tampines street 41 (block 410),1.358812,103.94615,4,9,53,160411,4
6,tampines street 41 (block 411),1.359151,103.946104,4,9,53,160411,4
8,tampines street 41 (block 412),1.359454,103.946201,4,9,53,160411,4
2,tampines street 41 (block 413),1.359479,103.945626,4,9,53,160411,4
5,tampines street 41 (block 414),1.359735,103.946202,4,9,53,160411,4
1,tampines street 41 (block 415),1.359479,103.946873,4,9,53,160411,4
3,tampines street 41 (block 419),1.357849,103.9466659,4,9,53,160411,4
8,tampines street 41 (block 420),1.357829,103.947535,4,9,53,160411,4
2,tampines street 41 (block 421),1.35754,103.947546,4,9,53,160411,4
